event_id,discipline,category,athlete_id,rank,qualification_rank,qualification_score,semi_final_rank,semi_final_score,final_rank,final_score
923,boulder,youth b male,532,7,1,8t8 8b8,,,7,1t1 3b5
923,boulder,youth b male,513,8,4,8t13 8b9,,,8,1t5 2b9
923,boulder,youth b male,336,9,9,6t9 8b8,,,,
923,boulder,youth b male,8995,10,10,6t9 8b10,,,,
923,boulder,youth b male,4303,11,11,6t9 8b13,,,,
923,boulder,youth b male,3114,12,12,6t9 7b9,,,,
923,boulder,youth b male,2677,13,13,6t10 6b6,,,,
923,boulder,youth b male,138,14,14,6t11 6b9,,,,
923,boulder,youth b male,1256,15,15,6t12 8b13,,,,
923,boulder,youth b male,1273,16,16,6t12 7b12,,,,
923,boulder,youth b male,164,17,17,6t13 8b16,,,,
923,boulder,youth b male,4006,18,18,5t6 6b7,,,,
923,boulder,youth b male,4329,19,19,5t9 6b7,,,,
923,boulder,youth b male,1154,20,20,5t10 5b5,,,,
923,boulder,youth b male,167,21,21,4t6 7b10,,,,
923,boulder,youth b male,152,22,22,4t6 6b7,,,,
923,boulder,youth b male,793,23,23,4t6 6b8,,,,
923,boulder,youth b male,674,24,24,4t7 6b7,,,,
923,boulder,youth b male,8979,25,25,3t7 4b4,,,,
923,boulder,youth b male,344,26,26,2t5 5b15,,,,
923,boulder,youth b male,345,27,27,1t1 3b9,,,,
923,boulder,youth a male,685,1,3,7t8 7b8,,,1,4t6 4b4
923,boulder,youth a male,4300,2,1,8t9 8b9,,,2,3t3 4b5
923,boulder,youth a male,502,3,8,7t12 8b13,,,3,3t4 3b4
923,boulder,youth a male,492,4,5,7t10 7b7,,,4,3t5 4b4
923,boulder,youth a male,505,5,7,7t11 7b10,,,5,3t5 3b4
923,boulder,youth a male,3998,6,2,8t15 8b15,,,6,3t9 4b10
923,boulder,youth a male,1149,7,4,7t9 7b9,,,7,2t4 3b5
923,boulder,youth a male,4299,8,6,7t11 8b14,,,8,2t5 4b7
923,boulder,youth a male,1245,9,9,7t13 8b12,,,,
923,boulder,youth a male,1241,10,10,7t13 7b11,,,,
923,boulder,youth a male,892,11,11,7t14 7b11,,,,
923,boulder,youth a male,3777,12,12,6t8 6b7,,,,
923,boulder,youth a male,493,13,13,6t9 6b7,,,,
923,boulder,youth a male,6423,14,14,6t10 7b12,,,,
923,boulder,youth a male,1262,15,15,6t11 8b13,,,,
923,boulder,youth a male,165,16,16,6t11 7b11,,,,
923,boulder,youth a male,881,17,17,6t12 7b16,,,,
923,boulder,youth a male,1145,18,18,5t9 6b7,,,,
923,boulder,youth a male,8901,19,19,5t9 6b8,,,,
923,boulder,youth a male,121,20,20,5t10 7b13,,,,
923,boulder,youth a male,327,21,21,5t10 6b12,,,,
923,boulder,youth a male,2179,22,22,5t11 5b9,,,,
923,boulder,youth a male,8993,23,23,5t12 6b10,,,,
923,boulder,youth a male,1159,24,24,4t8 6b12,,,,
923,boulder,youth a male,3586,25,25,4t9 5b7,,,,
923,boulder,youth a male,142,26,26,4t12 6b12,,,,
923,boulder,youth a male,949,27,27,3t5 6b10,,,,
923,boulder,youth a male,658,28,28,3t6 5b8,,,,
923,boulder,youth a male,347,29,29,3t8 5b11,,,,
923,boulder,youth a male,2593,30,30,3t10 5b12,,,,
923,boulder,youth a male,663,31,31,2t6 4b12,,,,
923,boulder,youth a male,664,32,32,1t2 2b4,,,,
923,boulder,youth a male,3789,33,33,0t 1b3,,,,
923,boulder,juniors male,1138,1,4,7t8 8b8,,,1,4t9 4b5
923,boulder,juniors male,8894,2,8,7t14 8b14,,,2,4t9 4b9
923,boulder,juniors male,480,3,2,8t15 8b8,,,3,3t3 4b4
923,boulder,juniors male,3185,4,1,8t9 8b9,,,4,3t6 4b6
923,boulder,juniors male,3037,5,7,7t11 8b12,,,5,3t9 4b6
923,boulder,juniors male,487,6,5,7t9 8b12,,,6,2t3 3b3
923,boulder,juniors male,2017,7,3,8t16 8b12,,,7,2t5 4b4
923,boulder,juniors male,525,8,6,7t10 8b11,,,8,2t8 4b11
923,boulder,juniors male,2588,9,9,7t14 7b11,,,,
923,boulder,juniors male,797,10,10,7t14 7b13,,,,
923,boulder,juniors male,103,11,11,6t8 7b10,,,,
923,boulder,juniors male,652,12,12,6t9 6b9,,,,
923,boulder,juniors male,2824,13,13,6t10 8b14,,,,
923,boulder,juniors male,1250,14,14,6t12 7b11,,,,
923,boulder,juniors male,803,15,15,6t12 7b16,,,,
923,boulder,juniors male,869,16,16,6t13 8b15,,,,
923,boulder,juniors male,10908,17,17,6t13 7b13,,,,
923,boulder,juniors male,1234,18,18,5t6 7b10,,,,
923,boulder,juniors male,645,19,19,5t6 6b7,,,,
923,boulder,juniors male,96,20,20,5t8 6b9,,,,
923,boulder,juniors male,8999,21,21,5t9 6b9,,,,
923,boulder,juniors male,3112,22,22,5t10 7b10,,,,
923,boulder,juniors male,489,23,23,5t12 7b15,,,,
923,boulder,juniors male,872,24,24,5t14 7b14,,,,
923,boulder,juniors male,11223,25,25,4t10 5b11,,,,
923,boulder,juniors male,3062,26,26,4t11 6b14,,,,
923,boulder,juniors male,8957,27,27,4t11 5b12,,,,
923,boulder,juniors male,8960,28,28,3t6 4b7,,,,
923,boulder,juniors male,8998,29,29,3t8 5b14,,,,
923,boulder,juniors male,3781,30,30,2t8 4b14,,,,
923,boulder,juniors male,6192,31,31,1t4 2b4,,,,
923,boulder,juniors male,11224,32,32,0t 2b3,,,,
902,lead,women,1147,2,3,44+  3.  |  Top  1. [2.83],3,Top,2,Top
902,lead,women,315,4,13,40   12.  |  32+  12. [12.73],7,47.0,4,45+
902,lead,women,2035,5,1,Top  1.  |  Top  1. [1.41],1,Top,5,43+
902,lead,women,455,6,9,42+  6.  |  32+  12. [9.00],6,47.0,6,42+
902,lead,women,68,7,7,44+  3.  |  32   16. [8.12],5,47.0,7,32+
902,lead,women,2268,8,10,39+  13.  |  35+  6. [9.19],8,46+,8,26+
902,lead,women,467,9,20,37+  19.  |  29+  20. [20.98],9,46.0,,
902,lead,women,1724,10,8,40+  7.  |  34+  8. [8.49],10,45.0,,
902,lead,women,2267,11,6,40+  7.  |  35+  6. [7.65],11,44+,,
902,lead,women,1210,12,12,38+  16.  |  33+  9. [12.37],12,41+,,
902,lead,women,49,13,26,29+  32.  |  29+  20. [27.95],13,41+,,
902,lead,women,3580,14,16,34+  23.  |  33   10. [15.71],14,39.0,,
902,lead,women,2251,15,22,38+  16.  |  27+  27. [22.77],15,39.0,,
902,lead,women,456,16,4,44+  3.  |  38+  5. [4.47],16,38+,,
902,lead,women,1139,17,11,40+  7.  |  33   10. [9.72],17,38+,,
902,lead,women,3426,19,26,29+  32.  |  29+  20. [27.95],19,38+,,
902,lead,women,3984,20,23,38+  16.  |  26.5+  37. [25.08],20,37.5,,
902,lead,women,1222,21,19,37+  19.  |  32   16. [18.17],21,37+,,
902,lead,women,466,22,18,37   22.  |  32+  12. [17.23],22,37.0,,
902,lead,women,4960,23,20,37+  19.  |  29+  20. [20.98],23,36.0,,
902,lead,women,442,24,17,39   14.  |  31+  18. [16.38],24,30+,,
902,lead,women,891,25,24,34+  23.  |  27+  27. [26.77],25,30.0,,
902,lead,women,1224,26,14,40+  7.  |  31+  18. [12.90],26,18+,,
902,lead,women,457,27,25,33+  25.  |  27+  27. [27.61],27,18+,,
902,lead,women,3254,28,28,33   26.  |  27+  27. [28.16],,,,
902,lead,women,1369,29,29,29+  32.  |  28+  25. [29.79],,,,
902,lead,women,860,30,30,30+  29.  |  27+  27. [30.25],,,,
902,lead,women,2055,30,30,30+  29.  |  27+  27. [30.25],,,,
902,lead,women,1232,30,30,30+  29.  |  27+  27. [30.25],,,,
902,lead,women,3130,33,33,29+  32.  |  28   26. [30.38],,,,
902,lead,women,1239,34,34,28   43.  |  29+  20. [30.76],,,,
902,lead,women,848,35,35,29+  32.  |  27   35. [35.50],,,,
902,lead,women,1202,36,36,27+  44.  |  27+  27. [37.46],,,,
902,lead,women,5542,37,37,32+  27.  |  21+  50. [37.65],,,,
902,lead,women,6347,38,38,28+  41.  |  26+  38. [39.97],,,,
902,lead,women,2053,39,39,29+  32.  |  22+  43. [40.41],,,,
902,lead,women,3247,39,39,29+  32.  |  22+  43. [40.41],,,,
902,lead,women,118,41,41,29   40.  |  25+  41. [40.74],,,,
902,lead,women,485,42,42,31+  28.  |  1   62. [41.67],,,,
902,lead,women,2056,43,43,26+  49.  |  27   35. [41.92],,,,
902,lead,women,4301,44,44,27+  44.  |  26+  38. [42.08],,,,
902,lead,women,2936,45,45,29+  32.  |  21+  50. [43.17],,,,
902,lead,women,1486,46,46,28+  41.  |  22+  43. [43.69],,,,
902,lead,women,2850,47,47,25   52.  |  26   40. [45.61],,,,
902,lead,women,539,48,48,27+  44.  |  22+  43. [46.00],,,,
902,lead,women,71,48,48,27+  44.  |  22+  43. [46.00],,,,
902,lead,women,2051,51,51,27+  44.  |  21+  50. [49.14],,,,
902,lead,women,70,52,52,21+  54.  |  22+  43. [50.07],,,,
902,lead,women,4926,53,53,26+  49.  |  21+  50. [50.98],,,,
902,lead,women,2666,55,55,24+  53.  |  21+  50. [52.75],,,,
902,lead,women,2488,56,56,21+  54.  |  21+  50. [53.49],,,,
902,lead,women,1370,57,57,20+  57.  |  21   56. [57.48],,,,
902,lead,women,1368,58,58,20+  57.  |  19+  57. [57.99],,,,
902,lead,women,321,59,59,21   56.  |  12+  60. [58.21],,,,
902,lead,women,77,60,60,20+  57.  |  18+  58. [58.50],,,,
902,lead,women,4323,61,61,20+  57.  |  12+  60. [59.75],,,,
902,lead,women,6409,62,62,17+  62.  |  17   59. [60.48],,,,
902,speed,men,1359,1,1,5.82,,,1,WILDCARD
902,speed,men,1480,2,2,5.94,,,2,FALSE START
902,speed,men,2929,3,3,6.17,,,3,5.95
902,speed,men,2845,4,3,6.17,,,4,6.05
902,speed,men,3362,5,5,6.21,,,5,6.17
902,speed,men,474,6,7,6.27,,,6,6.99
902,speed,men,74,7,8,6.3,,,7,7.01
902,speed,men,154,8,11,6.37,,,8,7.05
902,speed,men,105,9,9,6.34,,,9,6.16
902,speed,men,464,10,12,6.42,,,10,6.41
902,speed,men,861,11,16,6.61,,,11,6.49
902,speed,men,1483,12,14,6.53,,,12,6.73
902,speed,men,86,13,15,6.57,,,13,6.75
902,speed,men,109,14,10,6.36,,,14,10.42
902,speed,men,7613,15,5,6.21,,,15,FALSE START
902,speed,men,6281,16,13,6.46,,,16,FALSE START
902,speed,men,98,17,17,6.62,,,,
902,speed,men,1574,18,18,6.63,,,,
902,speed,men,56,19,19,6.67,,,,
902,speed,men,2838,20,20,6.68,,,,
902,speed,men,865,21,21,6.93,,,,
902,speed,men,2849,22,22,6.99,,,,
902,speed,men,885,23,23,7.11,,,,
902,speed,men,6361,24,24,7.15,,,,
902,speed,men,856,25,25,7.21,,,,
902,speed,men,1730,25,25,7.21,,,,
902,speed,men,2856,27,27,7.33,,,,
902,speed,men,3208,28,28,7.73,,,,
902,speed,men,3213,29,29,7.91,,,,
902,speed,men,2063,30,30,8.0,,,,
902,speed,men,111,31,31,8.33,,,,
902,speed,men,6412,32,32,8.7,,,,
902,speed,men,1559,33,33,8.71,,,,
902,speed,men,1588,34,34,8.84,,,,
902,speed,men,6354,35,35,9.61,,,,
902,speed,men,1393,36,36,9.71,,,,
902,speed,men,855,37,37,9.97,,,,
902,speed,men,1214,38,38,11.67,,,,
902,speed,men,2273,39,39,11.99,,,,
902,speed,men,6321,40,40,12.46,,,,
902,speed,men,776,41,41,16.18,,,,
902,speed,men,797,42,42,18.15,,,,
902,lead,men,773,1,6,37   8.  |  41   5. [6.32],7,41.0,1,53+
902,lead,men,1364,2,2,Top  1.  |  41+  2. [2.74],4,46+,2,52+
902,lead,men,3125,3,7,37+  6.  |  40   6. [6.50],8,39+,3,52.0
902,lead,men,437,4,1,Top  1.  |  42+  1. [1.58],2,49+,4,51+
902,lead,men,444,5,2,Top  1.  |  41+  2. [2.74],3,47+,5,43+
902,lead,men,93,8,4,38+  5.  |  41+  2. [3.87],1,50+,8,29+
902,lead,men,1129,9,5,Top  1.  |  37   9. [5.12],9,38+,,
902,lead,men,463,10,11,34   13.  |  37   9. [12.12],10,38+,,
902,lead,men,3058,12,10,34+  11.  |  37   9. [10.99],12,37+,,
902,lead,men,2301,13,14,33+  16.  |  36+  13. [16.31],13,36+,,
902,lead,men,2289,15,12,33+  16.  |  37+  8. [12.33],15,33+,,
902,lead,men,61,16,26,30+  27.  |  30+  31. [29.43],16,32+,,
902,lead,men,461,17,18,33+  16.  |  33+  19. [19.00],17,32.0,,
902,lead,men,2261,18,14,33+  16.  |  36+  13. [16.31],18,30+,,
902,lead,men,4299,19,19,29+  29.  |  36+  13. [20.49],19,30+,,
902,lead,men,2040,20,20,33+  16.  |  32+  20. [21.13],20,30+,,
902,lead,men,1127,21,21,34   13.  |  29+  33. [24.25],21,30+,,
902,lead,men,492,22,22,31   26.  |  32+  20. [24.72],22,30+,,
902,lead,men,2286,23,23,30+  27.  |  32+  20. [25.42],23,30+,,
902,lead,men,314,24,25,33+  16.  |  29+  33. [28.25],24,30+,,
902,lead,men,1476,25,13,34   13.  |  35+  16. [15.20],25,28.0,,
902,lead,men,2041,26,24,32   24.  |  31   29. [26.61],26,18+,,
902,lead,men,465,27,27,27+  34.  |  32+  20. [29.49],,,,
902,lead,men,1264,27,27,27+  34.  |  32+  20. [29.49],,,,
902,lead,men,2291,27,27,27+  34.  |  32+  20. [29.49],,,,
902,lead,men,2042,30,30,33   23.  |  29+  33. [31.08],,,,
902,lead,men,486,31,31,34+  11.  |  1   90. [32.17],,,,
902,lead,men,1135,32,32,29+  29.  |  29+  33. [35.50],,,,
902,lead,men,1216,32,32,29+  29.  |  29+  33. [35.50],,,,
902,lead,men,4945,35,35,31+  25.  |  29   52. [37.08],,,,
902,lead,men,3897,36,36,27.5   33.  |  29+  33. [37.23],,,,
902,lead,men,864,37,37,16+  78.  |  34+  18. [38.30],,,,
902,lead,men,308,38,38,27+  34.  |  29+  33. [39.42],,,,
902,lead,men,1234,38,38,27+  34.  |  29+  33. [39.42],,,,
902,lead,men,1221,40,40,23+  53.  |  32   28. [39.77],,,,
902,lead,men,519,41,41,21+  64.  |  32+  20. [40.27],,,,
902,lead,men,2667,41,41,21+  64.  |  32+  20. [40.27],,,,
902,lead,men,66,43,43,26+  41.  |  29+  33. [42.00],,,,
902,lead,men,320,44,44,26   44.  |  29+  33. [43.47],,,,
902,lead,men,317,44,44,26   44.  |  29+  33. [43.47],,,,
902,lead,men,3582,44,44,26   44.  |  29+  33. [43.47],,,,
902,lead,men,6294,47,47,21+  64.  |  31   29. [45.12],,,,
902,lead,men,2014,48,48,24+  47.  |  29+  33. [45.37],,,,
902,lead,men,1128,48,48,24+  47.  |  29+  33. [45.37],,,,
902,lead,men,1228,48,48,24+  47.  |  29+  33. [45.37],,,,
902,lead,men,6268,51,51,27+  34.  |  28+  59. [46.92],,,,
902,lead,men,3889,52,52,22   61.  |  29+  33. [51.03],,,,
902,lead,men,893,53,53,24+  47.  |  29   52. [51.91],,,,
902,lead,men,880,54,54,26+  41.  |  26+  63. [52.25],,,,
902,lead,men,3430,54,54,26+  41.  |  26+  63. [52.25],,,,
902,lead,men,854,56,56,27+  34.  |  21+  74. [52.50],,,,
902,lead,men,1576,57,57,24   52.  |  29   52. [53.48],,,,
902,lead,men,448,58,58,23+  53.  |  29   52. [55.74],,,,
902,lead,men,869,58,58,23+  53.  |  29   52. [55.74],,,,
902,lead,men,4852,60,60,24+  47.  |  26+  63. [56.44],,,,
902,lead,men,948,61,61,23+  53.  |  28+  59. [57.98],,,,
902,lead,men,1367,62,62,22   61.  |  29   52. [58.40],,,,
902,lead,men,2938,63,63,16+  78.  |  29+  33. [58.51],,,,
902,lead,men,3427,63,63,16+  78.  |  29+  33. [58.51],,,,
902,lead,men,516,65,65,21+  64.  |  29   52. [61.60],,,,
902,lead,men,5922,66,66,23+  53.  |  25+  69. [62.44],,,,
902,lead,men,5470,67,67,21+  64.  |  27+  61. [64.88],,,,
902,lead,men,3985,68,68,21+  64.  |  27   62. [65.41],,,,
902,lead,men,2761,69,69,21+  64.  |  26+  63. [66.97],,,,
902,lead,men,3248,70,70,23+  53.  |  20+  78. [67.02],,,,
902,lead,men,1489,70,70,23+  53.  |  20+  78. [67.02],,,,
902,lead,men,3982,72,72,23+  53.  |  19   84. [68.89],,,,
902,lead,men,6410,73,73,22   61.  |  20+  78. [70.21],,,,
902,lead,men,1592,74,74,21+  64.  |  24+  71. [70.24],,,,
902,lead,men,3112,76,76,21+  64.  |  21   76. [72.65],,,,
902,lead,men,1378,77,77,16+  78.  |  26+  63. [72.78],,,,
902,lead,men,6284,78,78,20   76.  |  22   73. [74.48],,,,
902,lead,men,95,79,79,21+  64.  |  19.5+  82. [75.22],,,,
902,lead,men,1413,81,81,16+  78.  |  21+  74. [77.92],,,,
902,lead,men,2670,82,82,1   90.  |  26   68. [78.23],,,,
902,lead,men,786,83,83,16+  78.  |  21   76. [78.96],,,,
902,lead,men,803,84,84,17   77.  |  19.5   83. [79.94],,,,
902,lead,men,4877,85,85,20+  75.  |  15   86. [80.31],,,,
902,lead,men,538,86,86,16+  78.  |  20+  78. [80.49],,,,
902,lead,men,6259,89,89,12+  87.  |  13   89. [87.99],,,,
902,lead,men,6411,90,90,6+  89.  |  14+  87. [88.25],,,,
926,speed,women,2848,15,6,6.0,,,15,fall
926,boulder,men,93,1,6,6t7 7b7,,,1,2t9 3b10
926,boulder,men,83,2,3,7t8 8b10,,,2,1t2 3b9
926,boulder,men,8669,3,5,7t15 8b9,,,3,0t 3b9
926,boulder,men,463,4,2,8t12 8b9,,,4,0t 2b5
926,boulder,men,124,5,1,8t9 8b9,,,5,0t 2b7
926,boulder,men,96,6,4,7t14 8b9,,,6,0t 2b9
926,boulder,men,109,7,8,6t10 8b9,,,7,0t 1b2
926,boulder,men,312,8,7,6t8 8b15,,,8,0t 0b
926,boulder,men,650,9,9,6t14 7b14,,,9,0t 0b
926,boulder,men,11240,10,10,6t14 6b10,,,10,0t 0b
926,boulder,men,5643,11,11,6t15 6b13,,,,
926,boulder,men,4079,12,12,5t7 7b13,,,,
926,boulder,men,317,13,13,5t10 8b13,,,,
926,boulder,men,1242,14,14,5t10 6b9,,,,
926,boulder,men,11234,15,15,5t11 7b10,,,,
926,boulder,men,11251,16,16,4t4 6b8,,,,
926,boulder,men,11233,17,17,4t4 5b5,,,,
926,boulder,men,11243,18,18,4t4 4b4,,,,
926,boulder,men,11238,19,19,4t5 6b8,,,,
926,boulder,men,11242,20,20,4t6 6b8,,,,
926,boulder,men,11235,21,21,4t6 6b9,,,,
926,boulder,men,11246,22,22,4t8 4b6,,,,
926,boulder,men,11255,23,23,4t10 6b7,,,,
926,boulder,men,11244,24,24,3t3 6b15,,,,
926,boulder,men,11256,25,25,3t3 5b7,,,,
926,boulder,men,2838,26,26,3t3 4b5,,,,
926,boulder,men,11249,27,27,3t3 3b3,,,,
926,boulder,men,74,27,27,3t3 3b3,,,,
926,boulder,men,644,29,29,3t4 5b6,,,,
926,boulder,men,11239,30,30,3t4 5b8,,,,
926,boulder,men,4750,31,31,3t4 4b5,,,,
926,boulder,men,3791,32,32,3t4 4b7,,,,
926,boulder,men,11241,33,33,3t5 3b3,,,,
926,boulder,men,11237,34,34,3t6 6b10,,,,
926,boulder,men,6412,35,35,3t6 4b4,,,,
926,boulder,men,1518,36,36,3t8 4b5,,,,
926,boulder,men,8986,37,37,2t2 4b6,,,,
926,boulder,men,2856,38,38,2t2 4b7,,,,
926,boulder,men,11250,39,39,2t3 4b8,,,,
926,boulder,men,11245,40,40,2t3 3b3,,,,
926,boulder,men,2845,41,41,2t4 4b6,,,,
926,boulder,men,2852,42,42,2t4 3b3,,,,
926,boulder,men,11254,43,43,2t4 3b5,,,,
926,boulder,men,11248,44,44,2t5 3b4,,,,
926,boulder,men,11247,45,45,2t6 3b3,,,,
926,boulder,men,1393,46,46,2t6 2b2,,,,
926,boulder,men,11253,47,47,2t7 3b4,,,,
926,boulder,men,11252,48,48,1t1 3b6,,,,
926,boulder,men,6281,49,49,1t1 2b2,,,,
926,speed,men,1367,31,31,10.08,,,,
926,speed,men,11257,39,39,36.66,,,,
926,lead,men,2259,10,1,Top  1.  |  Top  1. [5.48],10,24+,,
903,lead,men,444,1,7,36   12.  |  35   8. [9.80],1,48.0,1,49+
903,lead,men,2289,2,19,33   20.  |  30+  18. [20.25],7,42.0,2,43+
903,lead,men,1214,3,1,Top  1.  |  Top  1. [2.45],2,44+,3,42+
903,lead,men,93,4,5,36+  6.  |  Top  1. [5.05],5,43+,4,42.0
903,lead,men,1559,5,6,36+  6.  |  34+  9. [8.75],8,41+,5,42.0
903,lead,men,855,6,13,36+  6.  |  33   15. [11.48],6,42.0,6,41.0
903,lead,men,1364,7,1,Top  1.  |  Top  1. [2.45],3,43+,7,40.0
903,lead,men,437,8,1,Top  1.  |  Top  1. [2.45],3,43+,8,31.0
903,lead,men,1129,9,9,33+  13.  |  35+  6. [10.20],9,41+,,
903,lead,men,314,10,21,31+  23.  |  33   15. [21.38],10,41+,,
903,lead,men,463,11,9,33+  13.  |  35+  6. [10.20],11,40+,,
903,lead,men,3125,12,11,36+  6.  |  33+  11. [10.31],12,40+,,
903,lead,men,1127,12,11,36+  6.  |  33+  11. [10.31],12,40+,,
903,lead,men,2014,14,22,33+  13.  |  28+  31. [22.27],14,38+,,
903,lead,men,2261,15,17,33+  13.  |  30+  18. [18.11],15,36+,,
903,lead,men,3058,16,18,31+  23.  |  33+  11. [19.20],16,36+,,
903,lead,men,2273,17,24,31+  23.  |  30+  18. [24.59],17,36+,,
903,lead,men,61,18,14,33+  13.  |  33.5+  10. [12.65],18,36.0,,
903,lead,men,1135,19,16,33+  13.  |  33+  11. [14.14],19,34+,,
903,lead,men,2041,20,25,33+  13.  |  26+  35. [25.46],20,34.0,,
903,lead,men,448,21,15,36+  6.  |  30+  18. [13.20],21,32.0,,
903,lead,men,492,22,8,38   4.  |  29+  24. [10.10],22,31.5+,,
903,lead,men,1576,23,20,32+  21.  |  30+  18. [20.99],23,30+,,
903,lead,men,864,24,23,31+  23.  |  31+  17. [22.39],24,29+,,
903,lead,men,2259,25,26,31+  23.  |  29+  24. [27.43],25,28+,,
903,lead,men,773,26,4,37+  5.  |  Top  1. [3.87],26,18.0,,
903,lead,men,2040,27,27,32+  21.  |  26+  35. [29.51],,,,
903,lead,men,6268,28,28,31+  23.  |  27   33. [31.44],,,,
903,lead,men,2291,29,29,28+  38.  |  29+  24. [33.87],,,,
903,lead,men,2301,30,30,31+  23.  |  26+  35. [34.57],,,,
903,lead,men,1228,30,30,31+  23.  |  26+  35. [34.57],,,,
903,lead,men,3889,30,30,31+  23.  |  26+  35. [34.57],,,,
903,lead,men,320,33,33,26   59.  |  30+  18. [34.78],,,,
903,lead,men,1216,34,34,27   53.  |  29+  24. [36.94],,,,
903,lead,men,3248,35,35,28+  38.  |  27+  32. [37.95],,,,
903,lead,men,519,36,36,31+  23.  |  25+  48. [38.02],,,,
903,lead,men,854,37,37,28+  38.  |  27   33. [38.83],,,,
903,lead,men,2667,38,38,31+  23.  |  24   53. [39.54],,,,
903,lead,men,4945,39,39,27   53.  |  28.5+  29. [39.73],,,,
903,lead,men,1772,40,40,31+  23.  |  23+  54. [41.19],,,,
903,lead,men,1264,40,40,31+  23.  |  23+  54. [41.19],,,,
903,lead,men,2042,42,42,25   60.  |  29   28. [41.50],,,,
903,lead,men,5470,43,43,28+  38.  |  26+  35. [42.69],,,,
903,lead,men,516,43,43,28+  38.  |  26+  35. [42.69],,,,
903,lead,men,3112,43,43,28+  38.  |  26+  35. [42.69],,,,
903,lead,men,308,43,43,28+  38.  |  26+  35. [42.69],,,,
903,lead,men,3582,43,43,28+  38.  |  26+  35. [42.69],,,,
903,lead,men,461,48,48,31+  23.  |  23   62. [43.79],,,,
903,lead,men,1128,48,48,22+  64.  |  28.5+  29. [43.79],,,,
903,lead,men,1221,50,50,28+  38.  |  26   47. [45.99],,,,
903,lead,men,4299,51,51,28+  38.  |  25+  48. [46.96],,,,
903,lead,men,5922,51,51,28+  38.  |  25+  48. [46.96],,,,
903,lead,men,3897,53,53,28+  38.  |  24+  52. [48.37],,,,
903,lead,men,1367,54,54,31   37.  |  23   62. [49.04],,,,
903,lead,men,465,55,55,28+  38.  |  23+  54. [50.87],,,,
903,lead,men,1489,55,55,28+  38.  |  23+  54. [50.87],,,,
903,lead,men,317,57,57,18   68.  |  26+  35. [52.67],,,,
903,lead,men,3985,58,58,13+  73.  |  26+  35. [54.93],,,,
903,lead,men,2938,59,59,26+  55.  |  23+  54. [57.00],,,,
903,lead,men,869,60,60,28+  38.  |  13   75. [58.48],,,,
903,lead,men,4852,61,61,25   60.  |  23+  54. [59.47],,,,
903,lead,men,6294,62,62,26+  55.  |  23   62. [60.60],,,,
903,lead,men,1378,62,62,26+  55.  |  23   62. [60.60],,,,
903,lead,men,3982,62,62,26+  55.  |  23   62. [60.60],,,,
903,lead,men,1588,65,65,22+  64.  |  23+  54. [61.14],,,,
903,lead,men,95,66,66,13+  73.  |  25   51. [61.64],,,,
903,lead,men,797,67,67,25   60.  |  23   62. [63.23],,,,
903,lead,men,948,67,67,25   60.  |  23   62. [63.23],,,,
903,lead,men,538,69,69,16+  72.  |  23+  54. [64.34],,,,
903,lead,men,6410,70,70,22   67.  |  22+  69. [68.24],,,,
903,lead,men,1592,71,71,22+  64.  |  19+  71. [68.41],,,,
903,lead,men,803,72,72,17+  70.  |  19+  71. [71.25],,,,
903,lead,men,6284,73,73,18   68.  |  13   75. [72.15],,,,
903,lead,men,786,74,74,13   77.  |  22+  69. [73.15],,,,
903,lead,men,2174,75,75,17+  70.  |  1   78. [74.16],,,,
903,lead,men,776,76,76,13+  73.  |  14   74. [74.25],,,,
903,lead,men,4877,77,77,9+  78.  |  19+  71. [74.94],,,,
903,lead,men,6411,78,78,13+  73.  |  13   75. [75.25],,,,
904,lead,men,437,1,4,39+  5.  |  Top  1. [3.87],5,51.0,1,57+
904,lead,men,1214,2,5,40+  3.  |  39+  6. [4.42],1,52+,2,57.0
904,lead,men,1129,3,2,41+  2.  |  Top  1. [2.45],4,51.0,3,51+
904,lead,men,1364,4,3,40   4.  |  Top  1. [3.46],3,51+,4,48.5+
904,lead,men,444,5,1,Top  1.  |  Top  1. [1.73],2,51+,5,48+
904,lead,men,3125,6,6,36+  9.  |  Top  1. [5.34],6,50+,6,48+
904,lead,men,1127,7,18,35+  12.  |  26+  19. [20.28],7,50.0,7,45+
904,lead,men,463,8,10,36   11.  |  33+  8. [11.25],8,48.0,8,34.5+
904,lead,men,308,9,8,36+  9.  |  33+  8. [10.45],9,47+,,
904,lead,men,855,10,18,35+  12.  |  26+  19. [20.28],10,47+,,
904,lead,men,2289,11,18,35+  12.  |  26+  19. [20.28],11,46+,,
904,lead,men,3058,12,11,35+  12.  |  33+  8. [14.19],12,45+,,
904,lead,men,773,13,12,38+  6.  |  25+  35. [14.80],13,45+,,
904,lead,men,2040,14,14,35   24.  |  33+  8. [16.61],14,42.0,,
904,lead,men,1221,15,18,35+  12.  |  26+  19. [20.28],15,42.0,,
904,lead,men,314,16,9,35+  12.  |  39+  6. [10.67],16,41.0,,
904,lead,men,854,17,26,34.5+  25.  |  26+  19. [24.95],17,39+,,
904,lead,men,61,18,13,37+  7.  |  26   29. [14.85],18,38.0,,
904,lead,men,1772,19,23,34+  29.  |  31+  18. [23.04],19,38.0,,
904,lead,men,2291,20,15,34.5+  25.  |  33+  8. [17.46],20,35+,,
904,lead,men,1576,21,25,34   31.  |  32+  16. [23.69],21,31+,,
